0.27,1894.3,0
0.271,1900.8,0
0.272,1907.4,0
0.273,1913.9,0
0.274,1920.4,0
0.275,1927,0
0.276,1933.5,0
0.277,1940.1,0
0.278,1946.6,0
0.279,1953.1,0
0.28,1959.6,0
0.281,1966.1,0
0.282,1972.7,0
0.283,1979.2,0
0.284,1985.7,0
0.285,1992.2,0
0.286,1998.7,0
0.287,2005.2,0
0.288,2011.7,0
0.289,2018.2,0
0.29,2024.7,0
0.291,2031.2,0
0.292,2037.6,0
0.293,2044.1,0
0.294,2050.6,0
0.295,2057.1,0
0.296,2063.5,0
0.297,2070,0
0.298,2076.5,0
0.299,2082.9,0
0.3,2089.4,0
0.301,2095.8,0
0.302,2102.3,0
0.303,2108.7,0
0.304,2115.2,0
0.305,2121.6,0
0.306,2128.1,0
0.307,2134.5,0
0.308,2140.9,0
0.309,2147.3,0
0.31,2153.8,0
0.311,2160.2,0
0.312,2166.6,0
0.313,2173,0
0.314,2179.4,0
0.315,2185.8,0
0.316,2192.3,0
0.317,2198.7,0
0.318,2205.1,0
0.319,2211.5,0
0.32,2217.8,0
0.321,2224.2,0
0.322,2230.6,0
0.323,2237,0
0.324,2243.4,0
0.325,2249.8,0
0.326,2256.1,0
0.327,2262.5,0
0.328,2268.9,0
0.329,2275.2,0
0.33,2281.6,0
0.331,2288,0
0.332,2294.3,0
0.333,2300.7,0
0.334,2307,0
0.335,2313.4,0
0.336,2319.7,0
0.337,2326,0
0.338,2332.4,0
0.339,2338.7,0
0.34,2345,0
0.341,2351.4,0
0.342,2357.7,0
0.343,2364,0
0.344,2370.3,0
0.345,2376.6,0
0.346,2382.9,0
0.347,2389.2,0
0.348,2395.5,0
0.349,2401.8,0
0.35,2408.1,0
0.351,2414.4,0
0.352,2420.7,0
0.353,2427,0
0.354,2433.3,0
0.355,2439.6,0
0.356,2445.9,0
0.357,2452.1,0
0.358,2458.4,0
0.359,2464.7,0
0.36,2470.9,0
0.361,2477.2,0
0.362,2483.5,0
0.363,2489.7,0
0.364,2496,0
0.365,2502.2,0
0.366,2508.5,0
0.367,2514.7,0
0.368,2521,0
0.369,2527.2,0
0.37,2533.4,0
0.371,2539.7,0
0.372,2545.9,0
0.373,2552.1,0
0.374,2558.3,0
0.375,2564.6,0
0.376,2570.8,0
0.377,2577,0
0.378,2583.2,0
0.379,2589.4,0
0.38,2595.6,0
0.381,2601.8,0
0.382,2608,0
0.383,2614.2,0
0.384,2620.4,0
0.385,2626.6,0
0.386,2632.8,0
0.387,2639,0
0.388,2645.1,0
0.389,2651.3,0
0.39,2657.5,0
0.391,2663.6,0
0.392,2669.8,0
0.393,2676,0
0.394,2682.1,0
0.395,2688.3,0
0.396,2694.5,0
0.397,2700.6,0
0.398,2706.8,0
0.399,2712.9,0
0.4,2719,0
0.401,2725.2,0
0.402,2731.3,0
0.403,2737.4,0
0.404,2743.6,0
0.405,2749.7,0
0.406,2755.8,0
0.407,2761.9,0
0.408,2768.1,0
0.409,2774.2,0
0.41,2780.3,0
0.411,2786.4,0
0.412,2792.5,0
0.413,2798.6,0
0.414,2804.7,0
0.415,2810.8,0
0.416,2816.9,0
0.417,2823,0
0.418,2829.1,0
0.419,2835.2,0
0.42,2841.2,0
0.421,2847.3,0
0.422,2853.4,0
0.423,2859.5,0
0.424,2865.5,0
0.425,2871.6,0
0.426,2877.7,0
0.427,2883.7,0
0.428,2889.8,0
0.429,2895.8,0
0.43,2901.9,0
0.431,2907.9,0
0.432,2914,0
0.433,2920,0
0.434,2926.1,0
0.435,2932.1,0
0.436,2938.1,0
0.437,2944.1,0
0.438,2950.2,0
0.439,2956.2,0
0.44,2962.2,0
0.441,2968.2,0
0.442,2974.2,0
0.443,2980.3,0
0.444,2986.3,0
0.445,2992.3,0
